lead_id,source_code,category code
lead_21237,source5,
lead_21238,source7,
lead_21239,source5,
lead_21240,source5,
lead_21241,source7,
lead_21242,source5,
lead_21243,source7,
lead_21244,source5,
lead_21245,source1,source1_10
lead_21246,source5,
lead_21247,source7,
lead_21248,source5,
lead_21249,source7,
lead_21250,source7,
lead_21251,source7,
lead_21252,source5,
lead_21253,source5,
lead_21254,source5,
lead_21255,source7,
lead_21256,source5,
lead_21257,source5,
lead_21258,source5,
lead_21259,source5,
lead_21260,source7,
lead_21261,source7,
lead_21262,source5,
lead_21263,source5,
lead_21264,source5,
lead_21265,source1,source1_6
lead_21266,source5,
lead_21267,source7,
lead_21268,source5,
lead_21269,source7,
lead_21270,source5,
lead_21271,source1,source1_6
lead_21272,source7,
lead_21273,source5,
lead_21274,source7,
lead_21275,source5,
lead_21276,source5,
lead_21277,source7,
lead_21278,source5,
lead_21279,source7,
lead_21280,source7,
lead_21281,source5,
lead_21282,source5,
lead_21283,source7,
lead_21284,source5,
lead_21285,source5,
lead_21286,source5,
lead_21287,source7,
lead_21288,source7,
lead_21289,source7,
lead_21290,source5,
lead_21291,source5,
lead_21292,source7,
lead_21293,source7,
lead_21294,source5,
lead_21295,source7,
lead_21296,source7,
lead_21297,source1,source1_1
lead_21298,source7,
lead_21299,source5,
lead_21300,source7,
lead_21301,source5,
lead_21302,source5,
lead_21303,source7,
lead_21304,source7,
lead_21305,source7,
lead_21306,source7,
lead_21307,source7,
lead_21308,source5,
lead_21309,source1,source1_6
lead_21310,source5,
lead_21311,source7,
lead_21312,source5,
lead_21313,source5,
lead_21314,source5,
lead_21315,source7,
lead_21316,source5,
lead_21317,source5,
lead_21318,source7,
lead_21319,source7,
lead_21320,source5,
lead_21321,source7,
lead_21322,source5,
lead_21323,source5,
lead_21324,source7,
lead_21325,source7,
lead_21326,source5,
lead_21327,source5,
lead_21328,source5,
lead_21329,source7,
lead_21330,source7,
lead_21331,source7,
lead_21332,source7,
lead_21333,source5,
lead_21334,source6,
lead_21335,source5,
lead_21336,source7,
lead_21337,source5,
lead_21338,source7,
lead_21339,source5,
lead_21340,source5,
lead_21341,source7,
lead_21342,source7,
lead_21343,source5,
lead_21344,source7,
lead_21345,source7,
lead_21346,source7,
lead_21347,source5,
lead_21348,source7,
lead_21349,source5,
lead_21350,source7,
lead_21351,source5,
lead_21352,source5,
lead_21353,source7,
lead_21354,source5,
lead_21355,source7,
lead_21356,source7,
lead_21357,source7,
lead_21358,source7,
lead_21359,source5,
lead_21360,source5,
lead_21361,source7,
lead_21362,source7,
lead_21363,source5,
lead_21364,source5,
lead_21365,source7,
lead_21366,source7,
lead_21367,source5,
lead_21368,source7,
lead_21369,source7,
lead_21370,source7,
lead_21371,source5,
lead_21372,source5,
lead_21373,source7,
lead_21374,source7,
lead_21375,source7,
lead_21376,source5,
lead_21377,source5,
lead_21378,source5,
lead_21379,source1,source1_5
lead_21380,source7,
lead_21381,source7,
lead_21382,source7,
lead_21383,source4,source4_2
lead_21384,source5,
lead_21385,source7,
lead_21386,source7,
lead_21387,source7,
lead_21388,source7,
lead_21389,source5,
lead_21390,source1,source1_6
lead_21391,source7,
lead_21392,source7,
lead_21393,source1,source1_1
lead_21394,source7,
lead_21395,source7,
lead_21396,source5,
lead_21397,source5,
lead_21398,source7,
lead_21399,source5,
lead_21400,source7,
lead_21401,source7,
lead_21402,source7,
lead_21403,source5,
lead_21404,source5,
lead_21405,source5,
lead_21406,source7,
lead_21407,source5,
lead_21408,source7,
lead_21409,source5,
lead_21410,source5,
lead_21411,source7,
lead_21412,source5,
lead_21413,source5,
lead_21414,source5,
lead_21415,source7,
lead_21416,source5,
lead_21417,source7,
lead_21418,source5,
lead_21419,source7,
lead_21420,source7,
lead_21421,source5,
lead_21422,source5,
lead_21423,source5,
lead_21424,source7,
lead_21425,source7,
lead_21426,source5,
lead_21427,source7,
lead_21428,source5,
lead_21429,source5,
lead_21430,source7,
lead_21431,source7,
lead_21432,source7,
lead_21433,source7,
lead_21434,source7,
lead_21435,source5,
lead_21436,source5,
lead_21437,source1,source1_6
lead_21438,source5,
lead_21439,source5,
lead_21440,source7,
lead_21441,source7,
lead_21442,source7,
lead_21443,source7,
lead_21444,source7,
lead_21445,source5,
lead_21446,source1,source1_6
lead_21447,source7,
lead_21448,source7,
lead_21449,source5,
lead_21450,source7,
lead_21451,source6,
lead_21452,source7,
lead_21453,source5,
lead_21454,source5,
lead_21455,source5,
lead_21456,source7,
lead_21457,source5,
lead_21458,source5,
lead_21459,source1,source1_75
lead_21460,source7,
lead_21461,source5,
lead_21462,source5,
lead_21463,source5,
lead_21464,source1,source1_15
lead_21465,source7,
lead_21466,source5,
lead_21467,source7,
lead_21468,source7,
lead_21469,source5,
lead_21470,source5,
lead_21471,source7,
lead_21472,source1,source1_5
lead_21473,source7,
lead_21474,source5,
lead_21475,source7,
lead_21476,source7,
lead_21477,source7,
lead_21478,source5,
lead_21479,source7,
lead_21480,source5,
lead_21481,source5,
lead_21482,source5,
lead_21483,source7,
lead_21484,source7,
lead_21485,source7,
lead_21486,source5,
lead_21487,source7,
lead_21488,source7,
lead_21489,source7,
lead_21490,source1,source1_1
lead_21491,source7,
lead_21492,source1,source1_6
lead_21493,source7,
lead_21494,source7,
lead_21495,source7,
lead_21496,source5,
lead_21497,source1,source1_6
lead_21498,source1,source1_10
lead_21499,source7,
lead_21500,source5,
lead_21501,source7,
lead_21502,source7,
lead_21503,source7,
lead_21504,source7,
lead_21505,source5,
lead_21506,source7,
lead_21507,source5,
lead_21508,source5,
lead_21509,source7,
lead_21510,source5,
lead_21511,source7,
lead_21512,source5,
lead_21513,source7,
lead_21514,source7,
lead_21515,source5,
lead_21516,source7,
lead_21517,source5,
lead_21518,source1,source1_50
lead_21519,source7,
lead_21520,source7,
lead_21521,source5,
lead_21522,source5,
lead_21523,source5,
lead_21524,source7,
lead_21525,source5,
lead_21526,source7,
lead_21527,source1,source1_4
lead_21528,source7,
lead_21529,source7,
lead_21530,source7,
lead_21531,source7,
lead_21532,source5,
lead_21533,source5,
lead_21534,source5,
lead_21535,source7,
lead_21536,source5,
lead_21537,source1,source1_6
lead_21538,source5,
lead_21539,source7,
lead_21540,source5,
lead_21541,source7,
lead_21542,source5,
lead_21543,source7,
lead_21544,source7,
lead_21545,source1,source1_5
lead_21546,source7,
lead_21547,source5,
lead_21548,source7,
lead_21549,source4,source4_3
lead_21550,source7,
lead_21551,source1,source1_5
lead_21552,source5,
lead_21553,source7,
lead_21554,source5,
lead_21555,source5,
lead_21556,source7,
lead_21557,source7,
lead_21558,source1,source1_6
lead_21559,source7,
lead_21560,source7,
lead_21561,source5,
lead_21562,source1,source1_1
lead_21563,source7,
lead_21564,source5,
lead_21565,source5,
lead_21566,source7,
lead_21567,source7,
lead_21568,source7,
lead_21569,source7,
lead_21570,source7,
lead_21571,source5,
lead_21572,source7,
lead_21573,source1,source1_5
lead_21574,source7,
lead_21575,source7,
lead_21576,source5,
lead_21577,source5,
lead_21578,source5,
lead_21579,source7,
lead_21580,source5,
lead_21581,source7,
lead_21582,source7,
lead_21583,source7,
lead_21584,source7,
lead_21585,source1,source1_1
lead_21586,source1,source1_6
lead_21587,source7,
lead_21588,source7,
lead_21589,source5,
lead_21590,source7,
lead_21591,source5,
lead_21592,source1,source1_5
lead_21593,source7,
lead_21594,source7,
lead_21595,source5,
lead_21596,source5,
lead_21597,source2,source2_4
lead_21598,source1,source1_5
lead_21599,source7,
lead_21600,source7,
lead_21601,source5,
lead_21602,source5,
lead_21603,source5,
lead_21604,source7,
lead_21605,source7,
lead_21606,source7,
lead_21607,source5,
lead_21608,source7,
lead_21609,source5,
lead_21610,source7,
lead_21611,source5,
lead_21612,source5,
lead_21613,source5,
lead_21614,source7,
lead_21615,source1,source1_75
lead_21616,source7,
lead_21617,source7,
lead_21618,source7,
lead_21619,source7,
lead_21620,source7,
lead_21621,source5,
lead_21622,source1,source1_50
lead_21623,source7,
lead_21624,source7,
lead_21625,source7,
lead_21626,source5,
lead_21627,source7,
lead_21628,source5,
lead_21629,source5,
lead_21630,source7,
lead_21631,source5,
lead_21632,source7,
lead_21633,source1,source1_51
lead_21634,source5,
lead_21635,source7,
lead_21636,source7,
lead_21637,source5,
lead_21638,source7,
lead_21639,source5,
lead_21640,source5,
lead_21641,source7,
lead_21642,source7,
lead_21643,source7,
lead_21644,source5,
lead_21645,source7,
lead_21646,source5,
lead_21647,source5,
lead_21648,source7,
lead_21649,source7,
lead_21650,source7,
lead_21651,source7,
lead_21652,source5,
lead_21653,source1,source1_6
lead_21654,source5,
lead_21655,source7,
lead_21656,source7,
lead_21657,source1,source1_75
lead_21658,source5,
lead_21659,source7,
lead_21660,source7,
lead_21661,source5,
lead_21662,source5,
lead_21663,source7,
lead_21664,source7,
lead_21665,source5,
lead_21666,source5,
lead_21667,source5,
lead_21668,source7,
lead_21669,source7,
lead_21670,source5,
lead_21671,source1,source1_18
lead_21672,source1,source1_5
lead_21673,source7,
lead_21674,source5,
lead_21675,source7,
lead_21676,source7,
lead_21677,source7,
lead_21678,source1,source1_1
lead_21679,source5,
lead_21680,source7,
lead_21681,source7,
lead_21682,source7,
lead_21683,source7,
lead_21684,source7,
lead_21685,source5,
lead_21686,source7,
lead_21687,source7,
lead_21688,source7,
lead_21689,source7,
lead_21690,source5,
lead_21691,source5,
lead_21692,source5,
lead_21693,source7,
lead_21694,source7,
lead_21695,source7,
lead_21696,source5,
lead_21697,source5,
lead_21698,source5,
lead_21699,source7,
lead_21700,source7,
lead_21701,source5,
lead_21702,source7,
lead_21703,source5,
lead_21704,source7,
lead_21705,source5,
lead_21706,source7,
lead_21707,source5,
lead_21708,source7,
lead_21709,source7,
lead_21710,source5,
lead_21711,source7,
lead_21712,source7,
lead_21713,source5,
lead_21714,source7,
lead_21715,source5,
lead_21716,source7,
lead_21717,source5,
lead_21718,source1,source1_61
lead_21719,source1,source1_23
lead_21720,source1,source1_61
lead_21721,source7,
lead_21722,source1,source1_5
lead_21723,source7,
lead_21724,source1,source1_61
lead_21725,source1,source1_61
lead_21726,source1,source1_61
lead_21727,source1,source1_23
lead_21728,source1,source1_61
lead_21729,source1,source1_23
lead_21730,source1,source1_61
lead_21731,source1,source1_23
lead_21732,source1,source1_61
lead_21733,source1,source1_61
lead_21734,source1,source1_61
lead_21735,source7,
lead_21736,source1,source1_61
lead_21737,source7,
lead_21738,source1,source1_61
lead_21739,source1,source1_23
lead_21740,source1,source1_61
lead_21741,source7,
lead_21742,source1,source1_23
lead_21743,source1,source1_23
lead_21744,source1,source1_61
lead_21745,source1,source1_61
lead_21746,source1,source1_61
lead_21747,source1,source1_61
lead_21748,source1,source1_61
lead_21749,source1,source1_23
lead_21750,source1,source1_61
lead_21751,source1,source1_61
lead_21752,source1,source1_23
lead_21753,source1,source1_23
lead_21754,source1,source1_61
lead_21755,source1,source1_61
lead_21756,source1,source1_23
lead_21757,source1,source1_23
lead_21758,source1,source1_61
lead_21759,source1,source1_61
lead_21760,source1,source1_61
lead_21761,source1,source1_61
lead_21762,source1,source1_6
lead_21763,source1,source1_61
lead_21764,source1,source1_61
lead_21765,source5,
lead_21766,source7,
lead_21767,source1,source1_61
lead_21768,source7,
lead_21769,source7,
lead_21770,source1,source1_61
lead_21771,source1,source1_61
lead_21772,source1,source1_61
lead_21773,source1,source1_23
lead_21774,source1,source1_23
lead_21775,source1,source1_61
lead_21776,source1,source1_61
lead_21777,source1,source1_61
lead_21778,source1,source1_61
lead_21779,source1,source1_61
lead_21780,source1,source1_61
lead_21781,source1,source1_61
lead_21782,source1,source1_61
lead_21783,source1,source1_23
lead_21784,source1,source1_23
lead_21785,source1,source1_61
lead_21786,source1,source1_61
lead_21787,source1,source1_61
lead_21788,source1,source1_61
lead_21789,source1,source1_6
lead_21790,source1,source1_61
lead_21791,source1,source1_61
lead_21792,source7,
lead_21793,source1,source1_61
lead_21794,source1,source1_61
lead_21795,source1,source1_61
lead_21796,source1,source1_61
lead_21797,source1,source1_23
lead_21798,source7,
lead_21799,source1,source1_61
lead_21800,source1,source1_61
lead_21801,source1,source1_61
lead_21802,source1,source1_61
lead_21803,source1,source1_61
lead_21804,source1,source1_61
lead_21805,source1,source1_23
lead_21806,source1,source1_61
lead_21807,source1,source1_23
lead_21808,source1,source1_61
lead_21809,source1,source1_23
lead_21810,source7,
lead_21811,source1,source1_23
lead_21812,source1,source1_61
lead_21813,source1,source1_61
lead_21814,source1,source1_23
lead_21815,source1,source1_61
lead_21816,source1,source1_61
lead_21817,source1,source1_61
lead_21818,source1,source1_61
lead_21819,source5,
lead_21820,source7,
lead_21821,source1,source1_61
lead_21822,source1,source1_61
lead_21823,source5,
lead_21824,source1,source1_23
lead_21825,source1,source1_23
lead_21826,source1,source1_23
lead_21827,source1,source1_61
lead_21828,source1,source1_61
lead_21829,source1,source1_61
lead_21830,source1,source1_61
lead_21831,source1,source1_61
lead_21832,source1,source1_61
lead_21833,source1,source1_61
lead_21834,source1,source1_61
lead_21835,source1,source1_23
lead_21836,source1,source1_11
lead_21837,source1,source1_61
lead_21838,source1,source1_61
lead_21839,source1,source1_23
lead_21840,source1,source1_61
lead_21841,source1,source1_23
lead_21842,source1,source1_61
lead_21843,source1,source1_61
lead_21844,source7,
lead_21845,source1,source1_61
lead_21846,source1,source1_61
lead_21847,source1,source1_61
lead_21848,source1,source1_23
lead_21849,source1,source1_61
lead_21850,source1,source1_23
lead_21851,source1,source1_61
lead_21852,source1,source1_61
lead_21853,source1,source1_61
lead_21854,source1,source1_23
lead_21855,source7,
lead_21856,source1,source1_61
lead_21857,source1,source1_61
lead_21858,source1,source1_61
lead_21859,source1,source1_61
lead_21860,source1,source1_23
lead_21861,source1,source1_61
lead_21862,source1,source1_61
lead_21863,source1,source1_61
lead_21864,source1,source1_61
lead_21865,source1,source1_23
lead_21866,source1,source1_61
lead_21867,source1,source1_61
lead_21868,source1,source1_61
lead_21869,source1,source1_61
lead_21870,source1,source1_61
lead_21871,source1,source1_61
lead_21872,source1,source1_61
lead_21873,source1,source1_61
lead_21874,source1,source1_61
lead_21875,source1,source1_61
lead_21876,source5,
lead_21877,source1,source1_61
lead_21878,source1,source1_61
lead_21879,source1,source1_61
lead_21880,source1,source1_61
lead_21881,source1,source1_23
lead_21882,source1,source1_23
lead_21883,source1,source1_61
lead_21884,source1,source1_61
lead_21885,source1,source1_23
lead_21886,source1,source1_61
lead_21887,source1,source1_61
