lead_id,campaign_code,lead_status,total_dial_count
lead_6342,asset,Follow up,5
lead_6343,asset,Follow up,5
lead_6344,asset,Follow up,5
lead_6345,asset,Follow up,3
lead_6346,asset,Follow up,5
lead_6347,asset,Follow up,5
lead_6348,asset,Follow up,6
lead_6349,asset,Follow up,5
lead_6350,asset,Follow up,5
lead_6351,asset,Follow up,3
lead_6352,asset,Follow up,3
lead_6353,asset,Follow up,3
lead_6354,asset,Follow up,6
lead_6355,asset,Follow up,6
lead_6356,asset,Follow up,6
lead_6357,asset,Follow up,6
lead_6358,asset,Follow up,6
lead_6359,asset,Follow up,6
lead_6360,asset,Follow up,3
lead_6361,asset,Follow up,4
lead_6362,asset,Follow up,6
lead_6363,asset,Follow up,6
lead_6364,asset,Follow up,4
lead_6365,asset,Follow up,4
lead_6366,asset,Follow up,4
lead_6367,asset,Follow up,4
lead_6368,asset,Follow up,4
lead_6369,asset,Follow up,4
lead_6370,asset,Follow up,4
lead_6371,asset,Follow up,3
lead_6372,asset,Follow up,4
lead_6373,asset,Follow up,4
lead_6374,asset,Follow up,5
lead_6375,asset,Follow up,6
lead_6376,asset,Follow up,6
lead_6377,asset,Follow up,3
lead_6378,asset,Follow up,4
lead_6379,asset,Follow up,4
lead_6380,asset,Follow up,4
lead_6381,asset,Follow up,3
lead_6382,asset,Follow up,6
lead_6383,asset,Follow up,4
lead_6384,asset,Follow up,4
lead_6385,asset,Follow up,6
lead_6386,asset,Follow up,3
lead_6387,asset,Follow up,6
lead_6388,asset,Follow up,4
lead_6389,asset,Follow up,4
lead_6390,asset,Follow up,6
lead_6391,asset,Follow up,4
lead_6392,asset,Follow up,3
lead_6393,asset,Follow up,6
lead_6394,asset,Follow up,5
lead_6395,asset,Follow up,5
lead_6396,asset,Follow up,6
lead_6397,asset,Follow up,5
lead_6398,asset,Follow up,6
lead_6399,asset,Follow up,5
lead_6400,asset,Follow up,5
lead_6401,asset,Follow up,5
lead_6402,asset,Follow up,6
lead_6403,asset,Follow up,6
lead_6404,asset,Follow up,5
lead_6405,asset,Follow up,5
lead_6406,asset,Follow up,6
lead_6407,asset,Follow up,5
lead_6408,asset,Follow up,5
lead_6409,asset,Follow up,4
lead_6410,asset,Follow up,3
lead_6411,asset,Follow up,6
lead_6412,asset,Follow up,6
lead_6413,asset,Follow up,6
lead_6414,asset,Follow up,3
lead_6415,asset,Follow up,6
lead_6416,asset,Follow up,4
lead_6417,asset,Follow up,4
lead_6418,asset,Follow up,4
lead_6419,asset,Follow up,4
lead_6420,asset,Follow up,4
lead_6421,asset,Follow up,6
lead_6422,asset,Follow up,6
lead_6423,asset,Follow up,5
lead_6424,asset,Follow up,4
lead_6425,asset,Follow up,5
lead_6426,asset,Follow up,5
lead_6427,asset,Follow up,5
lead_6428,asset,Follow up,5
lead_6429,asset,Follow up,4
lead_6430,asset,Follow up,5
lead_6431,asset,Follow up,5
lead_6432,asset,Follow up,5
lead_6433,asset,Follow up,5
lead_6434,asset,Follow up,5
lead_6435,asset,Follow up,5
lead_6436,asset,Follow up,5
lead_6437,asset,Follow up,5
lead_6438,asset,Follow up,5
lead_6439,asset,Follow up,5
lead_6440,asset,Follow up,5
lead_6441,asset,Follow up,5
lead_6442,asset,Follow up,5
lead_6443,asset,Follow up,5
lead_6444,asset,Follow up,5
lead_6445,asset,Follow up,5
lead_6446,asset,Follow up,5
lead_6447,asset,Follow up,5
lead_6448,asset,Follow up,5
lead_6449,asset,Follow up,5
lead_6450,asset,Follow up,4
lead_6451,asset,Follow up,6
lead_6452,asset,Follow up,5
lead_6453,asset,Follow up,5
lead_6454,asset,Follow up,5
lead_6455,asset,Follow up,5
lead_6456,asset,Follow up,5
lead_6457,asset,Follow up,6
lead_6458,asset,Follow up,6
lead_6459,asset,Follow up,6
lead_6460,asset,Follow up,5
lead_6461,asset,Follow up,5
lead_6462,asset,Follow up,5
lead_6463,asset,Follow up,5
lead_6464,asset,Follow up,5
lead_6465,asset,Follow up,5
lead_6466,asset,Follow up,5
lead_6467,asset,Follow up,5
lead_6468,asset,Follow up,5
lead_6469,asset,Follow up,5
lead_6470,asset,Follow up,5
lead_6471,asset,Follow up,5
lead_6472,asset,Follow up,5
lead_6473,asset,Follow up,5
lead_6474,asset,Follow up,5
lead_6475,asset,Follow up,5
lead_6476,asset,Follow up,5
lead_6477,asset,Follow up,5
lead_6478,asset,Follow up,5
lead_6479,asset,Follow up,5
lead_6480,asset,Follow up,5
lead_6481,asset,Follow up,5
lead_6482,asset,Follow up,5
lead_6483,asset,Follow up,5
lead_6484,asset,Follow up,5
lead_6485,asset,Follow up,5
lead_6486,asset,Follow up,6
lead_6487,asset,Follow up,5
lead_6488,asset,Follow up,5
lead_6489,asset,Follow up,5
lead_6490,asset,Follow up,5
lead_6491,asset,Follow up,5
lead_6492,asset,Follow up,5
lead_6493,asset,Follow up,5
lead_6494,asset,Follow up,5
lead_6495,asset,Follow up,5
lead_6496,asset,Follow up,5
lead_6497,asset,Follow up,5
lead_6498,asset,Follow up,5
lead_6499,asset,Follow up,5
lead_6500,asset,Follow up,5
lead_6501,asset,Follow up,5
lead_6502,asset,Follow up,6
lead_6503,asset,Follow up,6
lead_6504,asset,Follow up,6
lead_6505,asset,Follow up,6
lead_6506,asset,Follow up,5
lead_6507,asset,Follow up,5
lead_6508,asset,Follow up,5
lead_6509,asset,Follow up,5
lead_6510,asset,Follow up,5
lead_6511,asset,Follow up,5
lead_6512,asset,Follow up,5
lead_6513,asset,Follow up,5
lead_6514,asset,Follow up,5
lead_6515,asset,Follow up,5
lead_6516,asset,Follow up,5
lead_6517,asset,Follow up,5
lead_6518,asset,Follow up,5
lead_6519,asset,Follow up,5
lead_6520,asset,Follow up,5
lead_6521,asset,Follow up,5
lead_6522,asset,Follow up,5
lead_6523,asset,Follow up,5
lead_6524,asset,Follow up,5
lead_6525,asset,Follow up,5
lead_6526,asset,Follow up,5
lead_6527,asset,Follow up,5
lead_6528,asset,Follow up,5
lead_6529,asset,Follow up,5
lead_6530,asset,Follow up,5
lead_6531,asset,Follow up,5
lead_6532,asset,Follow up,5
lead_6533,asset,Follow up,5
lead_6534,asset,Follow up,5
lead_6535,asset,Follow up,5
lead_6536,asset,Follow up,6
lead_6537,asset,Follow up,5
lead_6538,asset,Follow up,5
lead_6539,asset,Follow up,5
lead_6540,asset,Follow up,5
lead_6541,asset,Follow up,5
lead_6542,asset,Follow up,5
lead_6543,asset,Follow up,5
lead_6544,asset,Follow up,5
lead_6545,asset,Follow up,5
lead_6546,asset,Follow up,6
lead_6547,asset,Follow up,6
lead_6548,asset,Follow up,6
lead_6549,asset,Follow up,4
lead_6550,asset,Follow up,5
lead_6551,asset,Follow up,5
lead_6552,asset,Follow up,5
lead_6553,asset,Follow up,6
lead_6554,asset,Follow up,5
lead_6555,asset,Follow up,5
lead_6556,asset,Follow up,5
lead_6557,asset,Follow up,5
lead_6558,asset,Follow up,5
lead_6559,asset,Follow up,5
lead_6560,asset,Follow up,5
lead_6561,asset,Follow up,5
lead_6562,asset,Follow up,5
lead_6563,asset,Follow up,5
lead_6564,asset,Follow up,5
lead_6565,asset,Follow up,4
lead_6566,asset,Follow up,5
lead_6567,asset,Follow up,5
lead_6568,asset,Follow up,5
lead_6569,asset,Follow up,5
lead_6570,asset,Follow up,5
lead_6571,asset,Follow up,5
lead_6572,asset,Follow up,5
lead_6573,asset,Follow up,5
lead_6574,asset,Follow up,5
lead_6575,asset,Follow up,5
lead_6576,asset,Follow up,5
lead_6577,asset,Follow up,5
lead_6578,asset,Follow up,5
lead_6579,asset,Follow up,5
lead_6580,asset,Follow up,6
lead_6581,asset,Follow up,5
lead_6582,asset,Follow up,5
lead_6583,asset,Follow up,5
lead_6584,asset,Follow up,5
lead_6585,asset,Follow up,5
lead_6586,asset,Follow up,5
lead_6587,asset,Follow up,5
lead_6588,asset,Follow up,5
lead_6589,asset,Follow up,5
lead_6590,asset,Follow up,5
lead_6591,asset,Follow up,6
lead_6592,asset,Follow up,5
lead_6593,asset,Follow up,5
lead_6594,asset,Follow up,5
lead_6595,asset,Follow up,5
lead_6596,asset,Follow up,5
lead_6597,asset,Follow up,5
lead_6598,asset,Follow up,5
lead_6599,asset,Follow up,5
lead_6600,asset,Follow up,5
lead_6601,asset,Follow up,5
lead_6602,asset,Follow up,5
lead_6603,asset,Follow up,5
lead_6604,asset,Follow up,5
lead_6605,asset,Follow up,5
lead_6606,asset,Follow up,5
lead_6607,asset,Follow up,5
lead_6608,asset,Follow up,5
lead_6609,asset,Follow up,6
lead_6610,asset,Follow up,5
lead_6611,asset,Follow up,5
lead_6612,asset,Follow up,5
lead_6613,asset,Follow up,5
lead_6614,asset,Follow up,5
lead_6615,asset,Follow up,5
lead_6616,asset,Follow up,5
lead_6617,asset,Follow up,5
lead_6618,asset,Follow up,5
lead_6619,asset,Follow up,5
lead_6620,asset,Follow up,5
lead_6621,asset,Follow up,5
lead_6622,asset,Follow up,5
lead_6623,asset,Follow up,5
lead_6624,asset,Follow up,5
lead_6625,asset,Follow up,5
lead_6626,asset,Follow up,5
lead_6627,asset,Follow up,5
lead_6628,asset,Follow up,5
lead_6629,asset,Follow up,4
lead_6630,asset,Follow up,6
lead_6631,asset,Follow up,6
lead_6632,asset,Follow up,5
lead_6633,asset,Follow up,5
lead_6634,asset,Follow up,5
lead_6635,asset,Follow up,5
lead_6636,asset,Follow up,5
lead_6637,asset,Follow up,5
lead_6638,asset,Follow up,5
lead_6639,asset,Follow up,5
lead_6640,asset,Follow up,5
lead_6641,asset,Follow up,5
lead_6642,asset,Follow up,5
lead_6643,asset,Follow up,5
lead_6644,asset,Follow up,5
lead_6645,asset,Follow up,5
lead_6646,asset,Follow up,5
lead_6647,asset,Follow up,5
lead_6648,asset,Follow up,6
lead_6649,asset,Follow up,5
lead_6650,asset,Follow up,5
lead_6651,asset,Follow up,5
lead_6652,asset,Follow up,5
lead_6653,asset,Follow up,5
lead_6654,asset,Follow up,5
lead_6655,asset,Follow up,5
lead_6656,asset,Follow up,4
lead_6657,asset,Follow up,5
lead_6658,asset,Follow up,5
lead_6659,asset,Follow up,5
lead_6660,asset,Follow up,5
lead_6661,asset,Follow up,5
lead_6662,asset,Follow up,5
lead_6663,asset,Follow up,5
lead_6664,asset,Follow up,5
lead_6665,asset,Follow up,5
lead_6666,asset,Follow up,5
lead_6667,asset,Follow up,5
lead_6668,asset,Follow up,5
lead_6669,asset,Follow up,5
lead_6670,asset,Follow up,5
lead_6671,asset,Follow up,5
lead_6672,asset,Follow up,5
lead_6673,asset,Follow up,5
lead_6674,asset,Follow up,5
lead_6675,asset,Follow up,5
lead_6676,asset,Follow up,5
lead_6677,asset,Follow up,5
lead_6678,asset,Follow up,5
lead_6679,asset,Follow up,5
lead_6680,asset,Follow up,5
lead_6681,asset,Follow up,5
lead_6682,asset,Follow up,5
lead_6683,asset,Follow up,5
lead_6684,asset,Follow up,5
lead_6685,asset,Follow up,5
lead_6686,asset,Follow up,5
lead_6687,asset,Follow up,5
lead_6688,asset,Follow up,5
lead_6689,asset,Follow up,3
lead_6690,asset,Follow up,5
lead_6691,asset,Follow up,1
lead_6692,asset,Follow up,5
lead_6693,asset,Follow up,5
lead_6694,asset,Follow up,5
lead_6695,asset,Follow up,3
lead_6696,asset,Follow up,1
lead_6697,asset,Follow up,5
lead_6698,asset,Follow up,5
lead_6699,asset,Follow up,5
lead_6700,asset,Follow up,3
lead_6701,asset,Follow up,3
lead_6702,asset,Follow up,5
lead_6703,asset,Follow up,5
lead_6704,asset,Follow up,5
lead_6705,asset,Follow up,5
lead_6706,asset,Follow up,1
lead_6707,asset,Follow up,5
lead_6708,asset,Follow up,5
lead_6709,asset,Follow up,5
lead_6710,asset,Follow up,5
lead_6711,asset,Follow up,5
lead_6712,asset,Follow up,5
lead_6713,asset,Follow up,5
lead_6714,asset,Follow up,5
lead_6715,asset,Follow up,5
lead_6716,asset,Follow up,4
lead_6717,asset,Follow up,5
lead_6718,asset,Follow up,5
lead_6719,asset,Follow up,5
lead_6720,asset,Follow up,5
lead_6721,asset,Follow up,6
lead_6722,asset,Follow up,6
lead_6723,asset,Follow up,6
lead_6724,asset,Follow up,6
lead_6725,asset,Follow up,6
lead_6726,asset,Follow up,5
lead_6727,asset,Follow up,5
lead_6728,asset,Follow up,5
lead_6729,asset,Follow up,5
lead_6730,asset,Follow up,5
lead_6731,asset,Follow up,5
lead_6732,asset,Follow up,5
lead_6733,asset,Follow up,5
lead_6734,asset,Follow up,5
lead_6735,asset,Follow up,5
lead_6736,asset,Follow up,6
lead_6737,asset,Follow up,5
lead_6738,asset,Follow up,6
lead_6739,asset,Follow up,1
lead_6740,asset,Follow up,5
lead_6741,asset,Follow up,1
lead_6742,asset,Follow up,1
lead_6743,asset,Follow up,1
lead_6744,asset,Follow up,1
lead_6745,asset,Follow up,3
lead_6746,asset,Follow up,1
lead_6747,asset,Follow up,5
lead_6748,asset,Follow up,1
lead_6749,asset,Follow up,5
lead_6750,asset,Follow up,5
lead_6751,asset,Follow up,1
lead_6752,asset,Follow up,5
lead_6753,asset,Follow up,5
lead_6754,asset,Follow up,5
lead_6755,asset,Follow up,1
lead_6756,asset,Follow up,5
lead_6757,asset,Follow up,5
lead_6758,asset,Follow up,5
lead_6759,asset,Follow up,5
lead_6760,asset,Follow up,3
lead_6761,asset,Follow up,3
lead_6762,asset,Follow up,5
lead_6763,asset,Follow up,6
lead_6764,asset,Follow up,6
lead_6765,asset,Follow up,6
lead_6766,asset,Follow up,5
lead_6767,asset,Follow up,5
lead_6768,asset,Follow up,5
lead_6769,asset,Follow up,5
lead_6770,asset,Follow up,5
lead_6771,asset,Follow up,5
lead_6772,asset,Follow up,5
lead_6773,asset,Follow up,5
lead_6774,asset,Follow up,5
lead_6775,asset,Follow up,5
lead_6776,asset,Follow up,5
lead_6777,asset,Follow up,2
lead_6778,asset,Follow up,5
lead_6779,asset,Follow up,6
lead_6780,asset,Follow up,5
lead_6781,asset,Follow up,5
lead_6782,asset,Follow up,5
lead_6783,asset,Follow up,5
lead_6784,asset,Follow up,5
lead_6785,asset,Follow up,6
lead_6786,asset,Follow up,3
lead_6787,asset,Follow up,5
lead_6788,asset,Follow up,5
lead_6789,asset,Follow up,5
lead_6790,asset,Follow up,5
lead_6791,asset,Follow up,5
lead_6792,asset,Follow up,5
lead_6793,asset,Follow up,5
lead_6794,asset,Follow up,5
lead_6795,asset,Follow up,5
lead_6796,asset,Follow up,5
lead_6797,asset,Follow up,5
lead_6798,asset,Follow up,5
lead_6799,asset,Follow up,2
lead_6800,asset,Follow up,5
lead_6801,asset,Follow up,5
lead_6802,asset,Follow up,5
lead_6803,asset,Follow up,5
lead_6804,asset,Follow up,5
lead_6805,asset,Follow up,3
lead_6806,asset,Follow up,5
lead_6807,asset,Follow up,5
lead_6808,asset,Follow up,5
lead_6809,asset,Follow up,5
lead_6810,asset,Follow up,5
lead_6811,asset,Follow up,5
lead_6812,asset,Follow up,3
lead_6813,asset,Follow up,5
lead_6814,asset,Follow up,5
lead_6815,asset,Follow up,5
lead_6816,asset,Follow up,5
lead_6817,asset,Follow up,2
lead_6818,asset,Follow up,5
lead_6819,asset,Follow up,6
lead_6820,asset,Follow up,6
lead_6821,asset,Follow up,2
lead_6822,asset,Follow up,5
lead_6823,asset,Follow up,5
lead_6824,asset,Follow up,5
lead_6825,asset,Follow up,5
lead_6826,asset,Follow up,5
lead_6827,asset,Follow up,5
lead_6828,asset,Follow up,5
lead_6829,asset,Follow up,5
lead_6830,asset,Follow up,5
lead_6831,asset,Follow up,2
lead_6832,asset,Follow up,5
lead_6833,asset,Follow up,2
lead_6834,asset,Follow up,5
lead_6835,asset,Follow up,1
lead_6836,asset,Follow up,1
lead_6837,asset,Follow up,1
lead_6838,asset,Follow up,1
lead_6839,asset,Follow up,5
lead_6840,asset,Follow up,1
lead_6841,asset,Follow up,6
lead_6842,asset,Follow up,6
lead_6843,asset,Follow up,1
lead_6844,asset,Follow up,5
lead_6845,asset,Follow up,5
lead_6846,asset,Follow up,1
lead_6847,asset,Follow up,1
lead_6848,asset,Follow up,5
lead_6849,asset,Follow up,1
lead_6850,asset,Follow up,1
lead_6851,asset,Follow up,1
lead_6852,asset,Follow up,1
lead_6853,asset,Follow up,5
lead_6854,asset,Follow up,5
lead_6855,asset,Follow up,5
lead_6856,asset,Follow up,3
lead_6857,asset,Follow up,1
lead_6858,asset,Follow up,1
lead_6859,asset,Follow up,5
lead_6860,asset,Follow up,5
lead_6861,asset,Follow up,5
lead_6862,asset,Follow up,1
lead_6863,asset,Follow up,5
lead_6864,asset,Follow up,1
lead_6865,asset,Follow up,5
lead_6866,asset,Follow up,5
lead_6867,asset,Follow up,1
lead_6868,asset,Follow up,1
lead_6869,asset,Follow up,1
lead_6870,asset,Follow up,5
lead_6871,asset,Follow up,6
lead_6872,asset,Follow up,1
lead_6873,asset,Follow up,1
lead_6874,asset,Follow up,5
lead_6875,asset,Follow up,1
lead_6876,asset,Follow up,1
lead_6877,asset,Follow up,5
lead_6878,asset,Follow up,5
lead_6879,asset,Follow up,5
lead_6880,asset,Follow up,1
lead_6881,asset,Follow up,5
lead_6882,asset,Follow up,5
lead_6883,asset,Follow up,5
lead_6884,asset,Follow up,5
lead_6885,asset,Follow up,5
lead_6886,asset,Follow up,5
lead_6887,asset,Follow up,5
lead_6888,asset,Follow up,1
lead_6889,asset,Follow up,1
lead_6890,asset,Follow up,1
lead_6891,asset,Follow up,1
lead_6892,asset,Follow up,1
lead_6893,asset,Follow up,1
lead_6894,asset,Follow up,1
lead_6895,asset,Follow up,1
lead_6896,asset,Follow up,1
lead_6897,asset,Follow up,1
lead_6898,asset,Follow up,1
lead_6899,asset,Follow up,1
lead_6900,asset,Follow up,1
lead_6901,asset,Follow up,1
lead_6902,asset,Follow up,1
lead_6903,asset,Follow up,1
lead_6904,asset,Follow up,1
lead_6905,asset,Follow up,5
lead_6906,asset,Follow up,5
lead_6907,asset,Follow up,5
lead_6908,asset,Follow up,6
lead_6909,asset,Follow up,6
lead_6910,asset,Follow up,5
lead_6911,asset,Follow up,5
lead_6912,asset,Follow up,5
lead_6913,asset,Follow up,1
lead_6914,asset,Follow up,5
lead_6915,asset,Follow up,3
lead_6916,asset,Follow up,5
lead_6917,asset,Follow up,1
lead_6918,asset,Follow up,5
lead_6919,asset,Follow up,5
lead_6920,asset,Follow up,5
lead_6921,asset,Follow up,3
lead_6922,asset,Follow up,5
lead_6923,asset,Follow up,5
lead_6924,asset,Follow up,1
lead_6925,asset,Follow up,1
lead_6926,asset,Follow up,3
lead_6927,asset,Follow up,1
lead_6928,asset,Follow up,1
lead_6929,asset,Follow up,1
lead_6930,asset,Follow up,5
lead_6931,asset,Follow up,1
lead_6932,asset,Follow up,1
lead_6933,asset,Follow up,1
lead_6934,asset,Follow up,1
lead_6935,asset,Follow up,1
lead_6936,asset,Follow up,5
lead_6937,asset,Follow up,1
lead_6938,asset,Follow up,5
lead_6939,asset,Follow up,5
lead_6940,asset,Follow up,5
lead_6941,asset,Follow up,5
lead_6942,asset,Follow up,5
lead_6943,asset,Follow up,5
lead_6944,asset,Follow up,5
lead_6945,asset,Follow up,5
lead_6946,asset,Follow up,1
lead_6947,asset,Follow up,5
lead_6948,asset,Follow up,5
lead_6949,asset,Follow up,5
lead_6950,asset,Follow up,6
lead_6951,asset,Follow up,6
lead_6952,asset,Follow up,6
lead_6953,asset,Follow up,6
lead_6954,asset,Follow up,5
lead_6955,asset,Follow up,5
lead_6956,asset,Follow up,5
lead_6957,asset,Follow up,5
lead_6958,asset,Follow up,5
lead_6959,asset,Follow up,5
lead_6960,asset,Follow up,5
lead_6961,asset,Follow up,5
lead_6962,asset,Follow up,5
lead_6963,asset,Follow up,5
lead_6964,asset,Follow up,1
lead_6965,asset,Follow up,5
lead_6966,asset,Follow up,5
lead_6967,asset,Follow up,5
lead_6968,asset,Follow up,6
lead_6969,asset,Follow up,5
lead_6970,asset,Follow up,5
lead_6971,asset,Follow up,5
lead_6972,asset,Follow up,5
lead_6973,asset,Follow up,3
lead_6974,asset,Follow up,5
lead_6975,asset,Follow up,5
lead_6976,asset,Follow up,5
lead_6977,asset,Follow up,5
lead_6978,asset,Follow up,5
lead_6979,asset,Follow up,5
lead_6980,asset,Follow up,5
lead_6981,asset,Follow up,5
lead_6982,asset,Follow up,5
lead_6983,asset,Follow up,5
lead_6984,asset,Intent Qualified,1
lead_6985,asset,Intent Qualified,1
lead_6986,asset,Intent Qualified,1
lead_6987,asset,Intent Qualified,1
lead_6988,asset,Intent Qualified,1
lead_6989,asset,Intent Qualified,1
lead_6990,asset,Intent Qualified,2
lead_6991,asset,Intent Qualified,1
lead_6992,asset,Intent Qualified,2
lead_6993,asset,Intent Qualified,5
lead_6994,asset,Intent Qualified,4
lead_6995,asset,Intent Qualified,2
lead_6996,asset,Intent Qualified,2
lead_6997,asset,Intent Qualified,4
lead_6998,asset,Intent Qualified,3
lead_6999,asset,Intent Qualified,2
lead_7000,asset,Intent Qualified,2
lead_7001,asset,Intent Qualified,4
lead_7002,asset,Intent Qualified,3
lead_7003,asset,Intent Qualified,1
lead_7004,asset,Intent Qualified,2
lead_7005,asset,Intent Qualified,4
lead_7006,asset,Intent Qualified,1
lead_7007,asset,Intent Qualified,4
lead_7008,asset,Intent Qualified,1
lead_7009,asset,Intent Qualified,1
lead_7010,asset,Intent Qualified,1
lead_7011,asset,Intent Qualified,1
lead_7012,asset,Intent Qualified,1
lead_7013,asset,Intent Qualified,1
